"Fiscal Year","Fiscal Period","Activity Date","Chart","Document Code","Document Reference","Vendor Name","Encumbrance Number","Transaction Description","Transaction Date","Transaction Type","Grant Code","Fund Type","Fund Type Title","Fund Level 3","Fund Title 3","Fund Level 4","Fund Title 4","Fund Level 5","Fund Title 5","Fund Predecessor","Fund Predecessor Title","Fund","Fund Title","Level 3 Org","Level 3 Org Title","Index Code","Index Title","Organization","Organization Title","PE","PE Title","Account","Account Title","Program","Program Title","Activity","Activity Code Title","Location Code","Location Title","Dr Cr","Original Budget","Adjusted Budget","YTD","Encumbrance","Vendor Invoice","PI ID","PI Name","Index Code Filtered","Index Title Filtered","Check Number","Document Sequence","Document Text"
"=""23""","=""01""","8/4/2022 9:45:43 AM","=""V""",BDRV0033,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""3979""","Research Centers and Institutes",772879,"DHHS NIH CMCI 2023 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,65007,0,0,,V00009752,"Wichman, Holly",772879,"DHHS NIH CMCI 2023 Modeling Core",,587,"="""""
"=""23""","=""01""","8/4/2022 9:45:31 AM","=""V""",BDRV0033,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226142""","DHHS NIH CMCI 2023 Modeling Core","=""3979""","Research Centers and Institutes",772879,"DHHS NIH CMCI 2023 Modeling Core","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,48505,0,0,,V00009752,"Wichman, Holly",772879,"DHHS NIH CMCI 2023 Modeling Core",,395,"="""""
"=""23""","=""01""","7/27/2022 3:52:41 PM","=""V""",J1314949,SH4697,,,"sm early setup V220445",7/27/2022,BAGP,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226432""","DHHS NIH CMCI FY23 Grieshaber","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226432""","DHHS NIH CMCI FY23 Grieshaber","=""3979""","Research Centers and Institutes",772876,"DHHS NIH CMCI FY23 Grieshaber","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,13393,0,0,,V00009752,"Wichman, Holly",772876,"DHHS NIH CMCI FY23 Grieshaber",,1,"="""""
"=""23""","=""01""","7/27/2022 3:52:41 PM","=""V""",J1314949,SH4697,,,"sm early setup V220445",7/27/2022,BAGP,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226432""","DHHS NIH CMCI FY23 Grieshaber","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226432""","DHHS NIH CMCI FY23 Grieshaber","=""3979""","Research Centers and Institutes",772876,"DHHS NIH CMCI FY23 Grieshaber","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,5527,0,0,,V00009752,"Wichman, Holly",772876,"DHHS NIH CMCI FY23 Grieshaber",,2,"="""""
"=""23""","=""01""","7/27/2022 3:52:41 PM","=""V""",J1314949,SH4697,,,"sm early setup V220445",7/27/2022,BAGP,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226432""","DHHS NIH CMCI FY23 Grieshaber","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226432""","DHHS NIH CMCI FY23 Grieshaber","=""3979""","Research Centers and Institutes",772876,"DHHS NIH CMCI FY23 Grieshaber","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,8986.56,0,0,,V00009752,"Wichman, Holly",772876,"DHHS NIH CMCI FY23 Grieshaber",,3,"="""""
"=""23""","=""01""","7/15/2022 1:16:39 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225241""","DHHS NIH CMCI 2020-Pilot Coats","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225241""","DHHS NIH CMCI 2020-Pilot Coats","=""3979""","Research Centers and Institutes",772907,"DHHS NIH CMCI 2020-Pilot Coats","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,173.1,,V00009752,"Wichman, Holly",772907,"DHHS NIH CMCI 2020-Pilot Coats",,793,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,2747.6,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,826,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,21199.51,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,827,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,4643.2,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,828,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,21481.92,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,829,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""10""",Salaries,"=""E4109""","IA/GA Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,1013.2,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,830,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,7038.08,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,831,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""10""",Salaries,"=""E4109""","IA/GA Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,1363.04,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,832,"="""""
"=""23""","=""01""","7/15/2022 1:16:42 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,6097.28,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,833,"="""""
"=""23""","=""01""","7/15/2022 1:16:43 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""10""",Salaries,"=""E4109""","IA/GA Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,2797.36,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,834,"="""""
"=""23""","=""01""","7/15/2022 1:16:43 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,1150.72,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,835,"="""""
"=""23""","=""01""","7/15/2022 1:16:43 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225378""","DHHS NIH CMCI 2021 Remien","=""3979""","Research Centers and Institutes",772901,"DHHS NIH CMCI 2021 Remien","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,5660.72,,V00009752,"Wichman, Holly",772901,"DHHS NIH CMCI 2021 Remien",,836,"="""""
"=""23""","=""01""","7/15/2022 1:16:48 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""10""",Salaries,"=""E4106""","Staff  ",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,655.2,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,891,"="""""
"=""23""","=""01""","7/15/2022 1:16:48 PM","=""V""",F0231380,,,PR230001,"Encumbrance Salaries         (Adj)",7/15/2022,HENC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""10""",Salaries,"=""E4108""","Summer Salary",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,0,2264.76,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,892,"="""""
"=""23""","=""01""","8/2/2022 12:58:48 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224782""","DHHS NIH CMCI 2020 Ridenh Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224782""","DHHS NIH CMCI 2020 Ridenh Startup","=""3979""","Research Centers and Institutes",772914,"DHHS NIH CMCI 2020 Ridenh Startup","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,945.91,0,0,,V00009752,"Wichman, Holly",772914,"DHHS NIH CMCI 2020 Ridenh Startup",,211,"="""""
"=""23""","=""01""","8/2/2022 12:59:20 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224793""","DHHS NIH CMCI 2020 Model Supp1","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224793""","DHHS NIH CMCI 2020 Model Supp1","=""3979""","Research Centers and Institutes",772910,"DHHS NIH CMCI 2020 Modeling Supp1","=""772""",IMCI,"=""70""",Trustee/Benefits,"=""70""",Trustee/Benefits,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,549,0,0,,V00009752,"Wichman, Holly",772910,"DHHS NIH CMCI 2020 Modeling Supp1",,533,"="""""
"=""23""","=""01""","8/2/2022 12:58:46 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",,,"=""772""",IMCI,"=""20""",Travel,"=""20""",Travel,02ORO,"Organized Research on Campus","=""800XIA""","=""Min Xian""",,,+,0,971.28,0,0,,V00009752,"Wichman, Holly",,,,190,"="""""
"=""23""","=""01""","8/2/2022 12:59:46 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",772903,"DHHS NIH CMCI 2021 Xian","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,321.88,0,0,,V00009752,"Wichman, Holly",772903,"DHHS NIH CMCI 2021 Xian",,798,"="""""
"=""23""","=""01""","8/2/2022 12:59:29 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225376""","DHHS NIH CMCI 2021 Xian","=""3979""","Research Centers and Institutes",,,"=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""800XIA""","=""Min Xian""",,,+,0,461.37,0,0,,V00009752,"Wichman, Holly",,,,629,"="""""
"=""23""","=""01""","8/2/2022 12:59:35 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,400,0,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,692,"="""""
"=""23""","=""01""","8/2/2022 12:59:10 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""70""",Trustee/Benefits,"=""70""",Trustee/Benefits,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,639,0,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,436,"="""""
"=""23""","=""01""","8/2/2022 12:58:28 PM","=""V""",J1315232,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""45""","< $5K Non-Capital Outlay","=""45""","< $5K Non-Capital Outlay",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,1361.52,0,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,8,"="""""
"=""23""","=""01""","6/30/2022 12:55:41 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HFNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""11""","Fringe Benefits","=""E4280""","Faculty CFR Benefit Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,5323.52,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,11,"="""""
"=""23""","=""01""","6/30/2022 12:55:41 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HFNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""11""","Fringe Benefits","=""E4281""","Staff CFR Benefit Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,918.79,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,12,"="""""
"=""23""","=""01""","6/30/2022 12:55:41 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HFNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""11""","Fringe Benefits","=""E4283""","Temporary CFR Benefit Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,16.18,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,13,"="""""
"=""23""","=""01""","6/30/2022 12:56:45 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,7852.19,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,11,"="""""
"=""23""","=""01""","6/30/2022 12:56:45 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1355.22,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,12,"="""""
"=""23""","=""01""","6/30/2022 12:56:45 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,23.87,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,13,"="""""
"=""23""","=""01""","6/30/2022 12:56:44 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2528.67,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,11,"="""""
"=""23""","=""01""","6/30/2022 12:56:45 PM","=""V""",F0230927,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,436.43,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,12,"="""""
